app_id,helpful,funny,date,is_recommended,hours,user_id,review_id,price_final,discount,positive_ratio,date_release,rating
22380,6,2,2018-01-03,False,4.1,4168501,13943986,10.0,0.0,96,2010-10-19,Overwhelmingly Positive
289070,4,0,2017-12-25,False,16.7,4939566,1330985,6.0,0.0,85,2016-10-20,Very Positive
236850,25,0,2017-07-21,False,58.2,3450105,20389163,40.0,0.0,86,2013-08-13,Very Positive
289070,24,16,2019-07-01,False,126.4,7988910,22505018,6.0,0.0,85,2016-10-20,Very Positive
227940,5,0,2016-11-13,False,17.9,12576679,11591929,0.0,0.0,66,2016-10-18,Mixed
271590,11,2,2015-09-26,False,128.9,12084010,5680489,0.0,0.0,86,2015-04-13,Very Positive
262060,21,3,2016-07-17,False,31.2,4545473,8491734,25.0,0.0,91,2016-01-19,Very Positive
301520,10,3,2016-05-15,False,6.7,7797983,14423575,0.0,0.0,72,2017-08-24,Mostly Positive
346110,5,0,2019-03-29,False,149.1,8571941,2079749,15.0,0.0,83,2017-08-27,Very Positive
1091500,6,5,2020-12-09,False,104.5,6229212,3528234,60.0,0.0,80,2020-12-09,Very Positive
730,6,0,2017-03-13,False,435.6,5744204,34334643,15.0,0.0,88,2012-08-21,Very Positive
578080,4,0,2017-05-10,False,186.5,5027202,34100801,0.0,0.0,57,2017-12-21,Mixed
271590,5,0,2017-09-25,False,83.6,5995285,3496741,0.0,0.0,86,2015-04-13,Very Positive
221100,10,5,2020-02-14,False,1.5,7488096,36245313,45.0,0.0,74,2018-12-13,Mostly Positive
1151640,5,0,2022-11-14,False,42.1,6411961,13300014,50.0,0.0,87,2020-08-07,Very Positive
730,9,2,2016-07-13,False,530.1,3851810,3352199,15.0,0.0,88,2012-08-21,Very Positive
319630,7,0,2017-10-03,False,27.1,2244430,23072305,19.99,0.0,96,2015-01-29,Overwhelmingly Positive
271590,7,4,2017-10-23,False,85.1,6977637,4779189,0.0,0.0,86,2015-04-13,Very Positive
444200,4,3,2016-11-16,False,0.2,11430024,24176514,0.0,0.0,80,2016-11-09,Very Positive
252490,29,4,2017-02-08,False,221.1,12811886,2619707,40.0,0.0,87,2018-02-08,Very Positive
1238840,4,0,2022-11-06,False,37.2,81013,24993809,40.0,0.0,86,2020-06-11,Very Positive
319630,15,0,2018-05-09,False,0.2,11908956,19194688,19.99,0.0,96,2015-01-29,Overwhelmingly Positive
581320,6,0,2020-02-11,False,219.3,7503395,12301192,10.0,0.0,86,2018-12-12,Very Positive
311210,6,0,2021-12-31,False,5.1,14207989,23302417,60.0,0.0,86,2015-11-05,Very Positive
1238810,19,0,2022-10-04,False,31.5,6314951,24971877,50.0,0.0,70,2020-10-22,Mostly Positive
49520,4,0,2019-04-15,False,7.9,7481130,13913205,20.0,0.0,95,2012-09-17,Overwhelmingly Positive
22380,4,0,2022-06-17,False,87.7,13822898,13847410,10.0,0.0,96,2010-10-19,Overwhelmingly Positive
1245620,732,102,2022-02-24,False,1.4,1948775,25620969,60.0,0.0,92,2022-02-24,Very Positive
271590,8,2,2018-03-25,False,210.8,6345590,1824075,0.0,0.0,86,2015-04-13,Very Positive
435150,4,3,2018-12-30,False,113.9,11232072,5555249,18.0,0.0,95,2017-09-14,Overwhelmingly Positive
346110,4,0,2017-07-08,False,38.4,11536374,18353279,15.0,0.0,83,2017-08-27,Very Positive
1238810,8,0,2020-09-08,False,7.4,8177238,6221231,50.0,0.0,70,2020-10-22,Mostly Positive
578080,11,0,2017-12-24,False,95.3,6677996,3424958,0.0,0.0,57,2017-12-21,Mixed
883710,24,2,2019-01-26,False,19.1,10296658,20616526,40.0,0.0,97,2019-01-24,Overwhelmingly Positive
379720,5,0,2016-05-30,False,17.4,8385400,17522390,20.0,0.0,95,2016-05-12,Overwhelmingly Positive
1517290,12,2,2021-12-16,False,0.8,5427386,14856039,60.0,0.0,40,2021-11-19,Mixed
1468810,4,0,2022-04-21,False,88.8,7685986,14359099,19.99,0.0,52,2023-05-26,Mixed
1144200,5,0,2022-06-18,False,24.3,10004575,25456047,40.0,0.0,91,2021-12-17,Very Positive
311210,4,5,2018-05-03,False,16.6,11242163,4392861,60.0,0.0,86,2015-11-05,Very Positive
346110,11,0,2016-09-02,False,2.5,5567401,2411157,15.0,0.0,83,2017-08-27,Very Positive
218620,12,0,2015-11-22,False,412.1,12136108,4811936,10.0,0.0,89,2013-08-13,Very Positive
578080,4,0,2017-03-29,False,135.3,10371547,2734839,0.0,0.0,57,2017-12-21,Mixed
1599340,5,0,2022-02-16,False,0.9,12895705,1559421,0.0,0.0,71,2022-02-11,Mostly Positive
107410,13,3,2017-04-19,False,372.3,4897969,4128629,30.0,0.0,91,2013-09-12,Very Positive
578080,4,0,2017-05-20,False,284.4,3995607,14430737,0.0,0.0,57,2017-12-21,Mixed
1517290,11,0,2021-11-19,False,67.6,14196983,8145719,60.0,0.0,40,2021-11-19,Mixed
814380,4,8,2021-12-23,False,2.0,9175175,5042207,60.0,0.0,95,2019-03-21,Overwhelmingly Positive
236390,10,0,2018-09-23,False,32.2,4349125,3238674,0.0,0.0,75,2013-08-15,Mostly Positive
107410,4,2,2022-10-30,False,4.0,13443415,23679318,30.0,0.0,91,2013-09-12,Very Positive
581320,29,4,2021-05-21,False,12.9,11388224,12477807,10.0,0.0,86,2018-12-12,Very Positive
1174180,36,0,2021-06-28,False,219.3,36450,25366353,20.0,0.0,90,2019-12-05,Very Positive
359550,9,0,2018-11-17,False,116.6,10177598,21468739,20.0,0.0,86,2015-12-01,Very Positive
70,6,5,2018-09-25,False,38.7,6243711,21249478,9.99,0.0,96,1998-11-08,Overwhelmingly Positive
730,18,3,2017-02-07,False,526.0,4411480,34629661,15.0,0.0,88,2012-08-21,Very Positive
346110,8,0,2022-06-25,False,74.2,4275455,17271224,15.0,0.0,83,2017-08-27,Very Positive
412020,22,3,2021-03-13,False,13.2,11550861,8033451,30.0,0.0,89,2020-02-14,Very Positive
379720,24,4,2016-05-12,False,6.5,3369378,17600170,20.0,0.0,95,2016-05-12,Overwhelmingly Positive
782330,6,0,2021-02-19,False,3.4,11683060,13401698,40.0,0.0,91,2020-03-19,Very Positive
236850,125,0,2017-06-07,False,146.1,4679509,6445917,40.0,0.0,86,2013-08-13,Very Positive
211820,5,0,2019-09-06,False,161.9,11153699,17126718,14.99,0.0,91,2016-07-22,Very Positive
346110,10,0,2016-12-31,False,1.6,2712307,26346710,15.0,0.0,83,2017-08-27,Very Positive
377160,25,0,2017-10-31,False,3.0,5607794,36479241,20.0,0.0,83,2015-11-09,Very Positive
412020,4,0,2020-02-15,False,4.7,7370587,22543248,30.0,0.0,89,2020-02-14,Very Positive
412020,4,2,2020-02-21,False,47.0,1340360,26414189,30.0,0.0,89,2020-02-14,Very Positive
306130,8,0,2022-06-21,False,563.4,52279,1666004,20.0,0.0,83,2017-05-22,Very Positive
1046930,6,0,2020-06-14,False,0.8,4280469,33289042,0.0,0.0,82,2019-06-20,Very Positive
377160,12,0,2017-08-24,False,115.5,11205876,25476635,20.0,0.0,83,2015-11-09,Very Positive
107410,4,0,2022-03-06,False,7.2,8679140,23454674,30.0,0.0,91,2013-09-12,Very Positive
1057090,7,4,2020-03-14,False,24.1,7119278,22101302,29.99,0.0,96,2020-03-10,Overwhelmingly Positive
1517290,4,0,2021-11-29,False,3.8,14042840,14015286,60.0,0.0,40,2021-11-19,Mixed
1517290,5,0,2021-11-19,False,71.9,11811380,7730397,60.0,0.0,40,2021-11-19,Mixed
219990,9,5,2018-08-14,False,193.4,949487,24472615,25.0,0.0,93,2016-02-25,Very Positive
1832640,90,4,2022-09-29,False,0.5,8842708,29156257,1.99,0.0,26,2022-01-20,Mostly Negative
289070,4,0,2022-07-24,False,94.0,4258772,15238923,6.0,0.0,85,2016-10-20,Very Positive
275850,7,7,2019-08-14,False,63.2,3128803,1122582,60.0,0.0,76,2016-08-12,Mostly Positive
677620,5,0,2022-03-28,False,0.9,12131670,31268618,0.0,0.0,91,2019-05-24,Very Positive
393380,4,2,2018-11-11,False,1.4,12457088,16335688,50.0,0.0,88,2020-09-23,Very Positive
489830,10,0,2016-11-12,False,172.9,7381118,5399357,40.0,0.0,94,2016-10-27,Very Positive
218620,14,0,2015-11-06,False,33.1,11224749,1170116,10.0,0.0,89,2013-08-13,Very Positive
306130,5,0,2016-11-20,False,13.5,3352970,6078523,20.0,0.0,83,2017-05-22,Very Positive
440,5,9,2016-11-24,False,247.3,4168501,25682793,0.0,0.0,93,2007-10-10,Very Positive
412020,89,7,2020-06-17,False,0.2,11885801,25948001,30.0,0.0,89,2020-02-14,Very Positive
1091500,6,0,2021-03-03,False,8.3,3778368,5175822,60.0,0.0,80,2020-12-09,Very Positive
236390,6,0,2015-02-19,False,4.6,9973488,18729314,0.0,0.0,75,2013-08-15,Mostly Positive
1238840,4,0,2022-05-15,False,18.3,7487885,10645066,40.0,0.0,86,2020-06-11,Very Positive
232090,5,0,2021-01-17,False,66.2,3700257,7230137,30.0,0.0,89,2016-11-18,Very Positive
1938090,586,15,2022-10-31,False,51.0,8829634,4455459,0.0,0.0,59,2022-10-27,Mixed
552990,9,0,2017-11-18,False,1.2,5874650,2931734,0.0,0.0,76,2017-11-15,Mostly Positive
232090,6,0,2016-06-18,False,0.2,4106775,7975425,30.0,0.0,89,2016-11-18,Very Positive
1046930,5,3,2022-08-31,False,0.2,12702341,36981367,0.0,0.0,82,2019-06-20,Very Positive
8870,4,0,2013-11-25,False,8.1,11142766,15741031,30.0,0.0,93,2013-03-25,Very Positive
359550,14,0,2018-11-04,False,45.8,6637853,6157080,20.0,0.0,86,2015-12-01,Very Positive
346110,9,2,2016-07-31,False,0.3,7099263,26296442,15.0,0.0,83,2017-08-27,Very Positive
1172620,4,0,2022-03-06,False,69.1,12051971,425340,40.0,0.0,90,2020-06-03,Very Positive
108600,10,0,2019-05-18,False,246.4,11183407,258490,20.0,0.0,94,2013-11-08,Very Positive
1091500,53,2,2021-01-03,False,53.5,11272566,5277193,60.0,0.0,80,2020-12-09,Very Positive
489830,9,0,2017-10-01,False,29.2,10293530,25269562,40.0,0.0,94,2016-10-27,Very Positive
391540,7,17,2018-12-29,False,0.6,4629541,7822598,10.0,0.0,96,2015-09-15,Overwhelmingly Positive
262060,12,4,2016-05-20,False,1.5,13785622,8227195,25.0,0.0,91,2016-01-19,Very Positive
552990,129,3,2017-11-18,False,34.2,8633999,25551878,0.0,0.0,76,2017-11-15,Mostly Positive
292030,5,0,2017-09-28,False,118.9,8406014,36241798,40.0,0.0,96,2015-05-18,Overwhelmingly Positive
782330,5,0,2020-03-20,False,4.8,7934405,13887154,40.0,0.0,91,2020-03-19,Very Positive
377160,4,0,2016-09-03,False,130.1,11222121,2167913,20.0,0.0,83,2015-11-09,Very Positive
1174180,40,10,2022-07-27,False,8.1,9607200,25345808,20.0,0.0,90,2019-12-05,Very Positive
301520,42,43,2017-05-14,False,3.0,5066659,40389323,0.0,0.0,72,2017-08-24,Mostly Positive
1938090,10,0,2022-10-31,False,26.8,4286002,4542780,0.0,0.0,59,2022-10-27,Mixed
582010,4,0,2020-01-13,False,59.6,6822810,19719480,30.0,0.0,87,2018-08-09,Very Positive
489830,11,0,2017-06-12,False,2.9,6193044,2246486,40.0,0.0,94,2016-10-27,Very Positive
582010,7,0,2020-12-04,False,38.7,4796754,33974271,30.0,0.0,87,2018-08-09,Very Positive
578080,16,0,2018-05-03,False,0.7,10728201,5630011,0.0,0.0,57,2017-12-21,Mixed
379720,5,3,2017-07-23,False,3.9,12732664,18372608,20.0,0.0,95,2016-05-12,Overwhelmingly Positive
275850,4,0,2016-08-13,False,51.1,303007,5256457,60.0,0.0,76,2016-08-12,Mostly Positive
513710,5,2,2020-08-07,False,56.5,5657669,6937930,40.0,0.0,74,2018-08-29,Mostly Positive
230410,16,2,2017-08-01,False,995.7,4784664,25301392,0.0,0.0,86,2013-03-25,Very Positive
379430,5,0,2020-06-20,False,7.3,5010062,15556810,7.0,0.0,82,2018-02-13,Very Positive
945360,10,0,2020-09-30,False,2.5,11908199,12606160,3.0,0.0,92,2018-11-16,Very Positive
346110,8,0,2017-07-08,False,30.1,4107569,800240,15.0,0.0,83,2017-08-27,Very Positive
823130,70,23,2018-11-05,False,0.9,6599510,19932336,0.0,0.0,88,2018-06-05,Very Positive
107410,12,0,2021-03-20,False,6.4,13282181,22935915,30.0,0.0,91,2013-09-12,Very Positive
1174180,5,4,2019-12-18,False,106.3,893888,1117292,20.0,0.0,90,2019-12-05,Very Positive
346110,4,0,2016-09-02,False,46.5,6424643,3630799,15.0,0.0,83,2017-08-27,Very Positive
304390,7,2,2017-03-10,False,696.8,7136506,2474784,15.0,0.0,69,2017-02-13,Mixed
221100,7,0,2017-01-22,False,11.9,13391365,16425410,45.0,0.0,74,2018-12-13,Mostly Positive
255710,4,0,2017-10-27,False,162.3,8553372,24383036,30.0,0.0,93,2015-03-10,Very Positive
8870,5,0,2017-01-26,False,13.0,6434219,23173618,30.0,0.0,93,2013-03-25,Very Positive
397540,4,0,2020-08-13,False,12.1,11454671,5874935,60.0,0.0,85,2020-03-13,Very Positive
275850,4,0,2016-11-27,False,15.1,11956809,2857434,60.0,0.0,76,2016-08-12,Mostly Positive
812140,13,0,2020-04-22,False,29.7,6342848,12266898,60.0,0.0,89,2018-10-05,Very Positive
1245620,6,2,2022-03-25,False,180.4,1451154,22181715,60.0,0.0,92,2022-02-24,Very Positive
377160,63,8,2015-11-26,False,86.8,12124457,2578949,20.0,0.0,83,2015-11-09,Very Positive
945360,12,2,2020-12-07,False,6.2,9552927,20292159,3.0,0.0,92,2018-11-16,Very Positive
203160,8,0,2020-06-02,False,14.0,6845814,16367718,2.99,80.0,96,2013-03-04,Overwhelmingly Positive
377160,241,28,2017-09-22,False,387.3,5178358,6318175,20.0,0.0,83,2015-11-09,Very Positive
433850,15,4,2018-03-08,False,18.2,5842035,37826056,0.0,0.0,55,2018-02-28,Mixed
524220,34,3,2019-02-26,False,11.4,8177813,20064524,40.0,0.0,87,2017-03-17,Very Positive
1599340,13,0,2022-12-17,False,18.5,8310415,33811686,0.0,0.0,71,2022-02-11,Mostly Positive
49520,4,0,2019-04-10,False,92.8,7153573,13188524,20.0,0.0,95,2012-09-17,Overwhelmingly Positive
782330,66,7,2020-03-22,False,8.7,5900209,12763760,40.0,0.0,91,2020-03-19,Very Positive
227300,43,5,2015-06-22,False,162.4,5517671,10712944,20.0,0.0,97,2012-10-12,Overwhelmingly Positive
570,6,0,2016-12-15,False,949.8,5300683,22603477,0.0,0.0,82,2013-07-09,Very Positive
393380,136,121,2020-12-23,False,33.9,186484,22551175,50.0,0.0,88,2020-09-23,Very Positive
578080,9,11,2018-01-03,False,34.2,8045714,4171904,0.0,0.0,57,2017-12-21,Mixed
218620,19,0,2015-10-28,False,137.9,14222827,2327491,10.0,0.0,89,2013-08-13,Very Positive
359550,5,0,2018-07-21,False,528.0,4467555,19822003,20.0,0.0,86,2015-12-01,Very Positive
730,14,11,2018-07-07,False,30.4,9017544,33948046,15.0,0.0,88,2012-08-21,Very Positive
1091500,8,0,2021-08-05,False,10.8,5499065,1288808,60.0,0.0,80,2020-12-09,Very Positive
1091500,30,3,2020-12-14,False,30.4,12500690,5867545,60.0,0.0,80,2020-12-09,Very Positive
22380,5,2,2016-08-15,False,0.4,9015075,13473639,10.0,0.0,96,2010-10-19,Overwhelmingly Positive
225540,6,0,2018-03-04,False,1.0,7287045,23062837,19.99,0.0,83,2015-11-30,Very Positive
1240440,4,0,2022-09-09,False,13.6,13599297,3553553,0.0,0.0,70,2021-11-15,Mostly Positive
534380,4,0,2022-02-20,False,43.3,11928634,22702947,30.0,0.0,79,2022-02-03,Mostly Positive
221100,4,0,2018-12-19,False,29.1,6856354,1584470,45.0,0.0,74,2018-12-13,Mostly Positive
1085660,4,2,2019-10-01,False,2.6,6111313,34370373,0.0,0.0,81,2019-10-01,Very Positive
513710,4,0,2021-02-11,False,1.0,5643348,8006060,40.0,0.0,74,2018-08-29,Mostly Positive
8870,6,5,2021-01-18,False,5.5,10598039,23786536,30.0,0.0,93,2013-03-25,Very Positive
220240,79,2,2022-08-22,False,16.9,14263961,14916934,19.99,0.0,89,2012-12-04,Very Positive
489830,29,3,2016-10-29,False,79.1,6769602,25380435,40.0,0.0,94,2016-10-27,Very Positive
221100,4,0,2013-12-18,False,61.1,11145616,16496674,45.0,0.0,74,2018-12-13,Mostly Positive
292030,13,0,2022-03-03,False,692.7,1910379,36022296,40.0,0.0,96,2015-05-18,Overwhelmingly Positive
304390,122,54,2021-05-18,False,1.7,6411870,1436688,15.0,0.0,69,2017-02-13,Mixed
438100,4,0,2022-07-27,False,0.4,11035541,443550,0.0,0.0,73,2017-02-01,Mostly Positive
1593500,6,3,2022-01-16,False,31.2,2215518,13790308,50.0,0.0,96,2022-01-14,Overwhelmingly Positive
1091500,4,0,2022-01-31,False,23.0,13762274,25259323,60.0,0.0,80,2020-12-09,Very Positive
578080,4,0,2017-08-05,False,53.7,2469520,14447679,0.0,0.0,57,2017-12-21,Mixed
400,9,0,2020-06-03,False,16.2,9610435,24173286,10.0,0.0,98,2007-10-10,Overwhelmingly Positive
275850,5,0,2016-08-18,False,180.6,11747145,3055770,60.0,0.0,76,2016-08-12,Mostly Positive
223470,8,5,2019-08-01,False,22.6,13071932,25692786,0.99,90.0,96,2012-11-02,Overwhelmingly Positive
444200,6,0,2016-11-10,False,0.2,13827837,10496870,0.0,0.0,80,2016-11-09,Very Positive
739630,4,0,2021-04-17,False,33.5,2577496,16465270,14.0,0.0,96,2020-09-18,Overwhelmingly Positive
1151640,26,0,2022-03-21,False,6.2,9059854,24901962,50.0,0.0,87,2020-08-07,Very Positive
1174180,17,2,2019-12-27,False,104.7,7422792,2390899,20.0,0.0,90,2019-12-05,Very Positive
524220,6,0,2019-03-04,False,50.6,13915603,6841133,40.0,0.0,87,2017-03-17,Very Positive
230410,4,0,2021-04-15,False,572.8,10291624,3210661,0.0,0.0,86,2013-03-25,Very Positive
730,116,36,2018-07-21,False,41.0,5960876,23934875,15.0,0.0,88,2012-08-21,Very Positive
252490,6,9,2020-04-13,False,3.9,10235936,3504311,40.0,0.0,87,2018-02-08,Very Positive
261550,20,0,2022-04-07,False,366.0,10623548,1289615,50.0,0.0,87,2022-10-25,Very Positive
1063730,7,0,2021-10-17,False,140.2,13813244,5947795,40.0,0.0,70,2021-09-28,Mostly Positive
1063730,13,2,2021-09-30,False,1.6,7648383,24784949,40.0,0.0,70,2021-09-28,Mostly Positive
1782210,12,2,2021-10-30,False,0.5,10562681,29186579,0.0,0.0,92,2021-10-29,Very Positive
1238810,8,0,2021-02-16,False,8.2,11255104,7435200,50.0,0.0,70,2020-10-22,Mostly Positive
1063730,5,0,2021-10-02,False,17.5,4144255,44687,40.0,0.0,70,2021-09-28,Mostly Positive
239140,7,0,2020-11-25,False,14.4,5361677,15716246,30.0,0.0,95,2016-04-21,Overwhelmingly Positive
397540,7,0,2020-12-24,False,111.9,11705091,5531156,60.0,0.0,85,2020-03-13,Very Positive
578080,4,0,2018-07-09,False,157.6,9254726,5954623,0.0,0.0,57,2017-12-21,Mixed
225540,11,6,2015-12-29,False,29.7,10578096,15665183,19.99,0.0,83,2015-11-30,Very Positive
1794680,90,18,2022-12-02,False,0.5,3125806,3607826,5.0,0.0,98,2022-10-20,Overwhelmingly Positive
518790,4,0,2021-07-04,False,137.4,398812,2622091,20.0,0.0,88,2017-02-16,Very Positive
239140,20,18,2022-05-05,False,96.4,12850178,12264142,30.0,0.0,95,2016-04-21,Overwhelmingly Positive
1517290,21,0,2021-12-06,False,8.2,4423514,7821142,60.0,0.0,40,2021-11-19,Mixed
524220,4,0,2017-09-24,False,24.9,12202587,8247573,40.0,0.0,87,2017-03-17,Very Positive
391540,145,11,2016-02-17,False,6.3,13423242,8258405,10.0,0.0,96,2015-09-15,Overwhelmingly Positive
377160,4,0,2019-05-17,False,125.7,4185669,2052198,20.0,0.0,83,2015-11-09,Very Positive
412020,8,0,2020-02-20,False,32.0,3348210,7375859,30.0,0.0,89,2020-02-14,Very Positive
570,19,13,2016-09-11,False,795.0,11511352,20763899,0.0,0.0,82,2013-07-09,Very Positive
346110,8,0,2016-09-02,False,203.0,12309514,6100534,15.0,0.0,83,2017-08-27,Very Positive
359550,12,3,2018-03-07,False,19.8,13874395,15963165,20.0,0.0,86,2015-12-01,Very Positive
427520,10,2,2020-07-18,False,27.5,5637302,13083633,35.0,0.0,96,2020-08-14,Overwhelmingly Positive
534380,8,0,2022-05-20,False,22.6,12539338,2555351,30.0,0.0,79,2022-02-03,Mostly Positive
227940,4,0,2019-01-05,False,211.6,10075622,11282368,0.0,0.0,66,2016-10-18,Mixed
379430,36,109,2021-03-30,False,45.9,7338846,22527057,7.0,0.0,82,2018-02-13,Very Positive
1517290,10,0,2021-11-21,False,4.0,6127210,13366387,60.0,0.0,40,2021-11-19,Mixed
534380,9,0,2022-02-09,False,9.9,14032308,10706110,30.0,0.0,79,2022-02-03,Mostly Positive
232090,10,5,2019-08-09,False,352.9,11689275,21583115,30.0,0.0,89,2016-11-18,Very Positive
271590,4,0,2017-11-30,False,299.9,6501854,34016539,0.0,0.0,86,2015-04-13,Very Positive
236390,4,0,2022-04-09,False,51.5,13275851,3651689,0.0,0.0,75,2013-08-15,Mostly Positive
391540,10,6,2022-08-26,False,8.5,7652669,8477633,10.0,0.0,96,2015-09-15,Overwhelmingly Positive
292030,84,4,2022-03-03,False,23.7,3009027,20454443,40.0,0.0,96,2015-05-18,Overwhelmingly Positive
271590,6,6,2015-06-04,False,229.7,12096122,3707942,0.0,0.0,86,2015-04-13,Very Positive
548430,6,0,2021-04-30,False,125.3,5198415,16282663,30.0,0.0,97,2020-05-13,Overwhelmingly Positive
239140,8,0,2021-09-18,False,11.1,11215756,14405664,30.0,0.0,95,2016-04-21,Overwhelmingly Positive
232090,15,0,2019-10-08,False,179.0,12620813,8572637,30.0,0.0,89,2016-11-18,Very Positive
524220,5,0,2017-08-27,False,7.2,9101400,23983202,40.0,0.0,87,2017-03-17,Very Positive
1517290,307,7,2022-05-15,False,8.4,12105241,8096121,60.0,0.0,40,2021-11-19,Mixed
1222670,11,0,2022-10-20,False,26.3,4775346,23940606,0.0,0.0,87,2020-06-18,Very Positive
221100,7,0,2017-08-22,False,11.1,11306320,16177167,45.0,0.0,74,2018-12-13,Mostly Positive
397540,18,0,2022-02-10,False,9.8,10641384,5175381,60.0,0.0,85,2020-03-13,Very Positive
1332010,6,0,2022-07-25,False,4.3,11451534,33752920,30.0,0.0,97,2022-07-19,Overwhelmingly Positive
381210,7,0,2018-11-21,False,545.3,13099571,1061509,10.0,0.0,80,2016-06-14,Very Positive
582160,4,2,2017-10-29,False,1.2,7201580,10528566,60.0,0.0,86,2017-10-26,Very Positive
438100,4,0,2022-08-03,False,148.0,12336690,5926167,0.0,0.0,73,2017-02-01,Mostly Positive
252490,5,0,2014-05-14,False,4.3,12289074,3815092,40.0,0.0,87,2018-02-08,Very Positive
570,6,0,2017-08-26,False,32.7,3514121,17202856,0.0,0.0,82,2013-07-09,Very Positive
1517290,4,0,2022-01-28,False,1.0,9894716,8127819,60.0,0.0,40,2021-11-19,Mixed
359550,12,23,2018-11-12,False,536.1,11672034,16061133,20.0,0.0,86,2015-12-01,Very Positive
306130,6,5,2017-04-14,False,1.4,74226,430853,20.0,0.0,83,2017-05-22,Very Positive
1092790,9,0,2022-01-09,False,15.8,648270,2123643,20.0,0.0,97,2021-10-19,Overwhelmingly Positive
524220,8,7,2022-03-06,False,3.4,12828224,6904559,40.0,0.0,87,2017-03-17,Very Positive
221100,4,0,2017-01-05,False,2.3,7415297,33789742,45.0,0.0,74,2018-12-13,Mostly Positive
271590,4,2,2018-05-11,False,39.8,5513025,3886529,0.0,0.0,86,2015-04-13,Very Positive
227300,4,9,2015-11-06,False,0.3,11991153,12587283,20.0,0.0,97,2012-10-12,Overwhelmingly Positive
8870,12,0,2022-02-24,False,11.2,5344263,12420140,30.0,0.0,93,2013-03-25,Very Positive
730,6,2,2017-06-12,False,492.9,8489073,33933157,15.0,0.0,88,2012-08-21,Very Positive
379430,4,0,2019-10-20,False,43.6,1024719,26077141,7.0,0.0,82,2018-02-13,Very Positive
377160,14,0,2017-09-09,False,138.9,13725600,1951017,20.0,0.0,83,2015-11-09,Very Positive
1832640,28,0,2022-09-29,False,4.1,4379238,28141170,1.99,0.0,26,2022-01-20,Mostly Negative
221100,4,0,2018-09-01,False,29.9,7421397,16159163,45.0,0.0,74,2018-12-13,Mostly Positive
1085660,4,0,2020-11-16,False,30.9,5107614,5450666,0.0,0.0,81,2019-10-01,Very Positive
271590,55,8,2017-09-28,False,212.3,6373183,34440570,0.0,0.0,86,2015-04-13,Very Positive
306130,9,4,2017-07-07,False,9.9,6903563,34439421,20.0,0.0,83,2017-05-22,Very Positive
581320,5,0,2020-03-22,False,50.8,11758490,3833754,10.0,0.0,86,2018-12-12,Very Positive
305620,4,0,2016-07-14,False,6.1,2596467,25975951,20.0,0.0,91,2017-08-01,Very Positive
362890,5,0,2019-03-09,False,29.4,8883904,26186067,20.0,0.0,95,2020-03-06,Overwhelmingly Positive
304050,4,0,2017-09-16,False,22.0,7497010,9558646,0.0,0.0,80,2015-07-09,Very Positive
225540,4,2,2016-07-04,False,6.5,5213997,10382913,19.99,0.0,83,2015-11-30,Very Positive
1517290,4,0,2021-11-19,False,154.4,7561758,7917546,60.0,0.0,40,2021-11-19,Mixed
221100,13,0,2017-03-15,False,402.9,13044942,2688510,45.0,0.0,74,2018-12-13,Mostly Positive
582160,10,3,2022-07-29,False,64.9,11592282,10905209,60.0,0.0,86,2017-10-26,Very Positive
1938090,4,0,2022-10-28,False,49.5,4308107,5396059,0.0,0.0,59,2022-10-27,Mixed
1517290,29,18,2021-12-16,False,0.3,6370274,24231354,60.0,0.0,40,2021-11-19,Mixed
271590,5,0,2017-12-20,False,116.0,1051321,1647325,0.0,0.0,86,2015-04-13,Very Positive
262060,4,0,2018-04-08,False,6.2,7052718,7975644,25.0,0.0,91,2016-01-19,Very Positive
1238810,8,0,2021-03-25,False,3.1,8951258,7221486,50.0,0.0,70,2020-10-22,Mostly Positive
1091500,1336,422,2021-06-17,False,38.2,11647643,10873755,60.0,0.0,80,2020-12-09,Very Positive
381210,20,2,2016-12-10,False,214.0,3095730,34262453,10.0,0.0,80,2016-06-14,Very Positive
1118200,5,6,2021-11-20,False,48.0,8324695,10479005,10.0,0.0,98,2019-07-23,Overwhelmingly Positive
552520,6,0,2018-06-08,False,52.7,14203835,12605546,60.0,0.0,80,2018-03-26,Very Positive
301520,11,2,2017-06-20,False,28.0,5344824,40851787,0.0,0.0,72,2017-08-24,Mostly Positive
1174180,4,0,2019-12-25,False,131.9,5079996,427827,20.0,0.0,90,2019-12-05,Very Positive
261550,8,0,2022-10-28,False,138.2,670265,21064514,50.0,0.0,87,2022-10-25,Very Positive
230410,5,0,2021-12-17,False,121.5,6723939,4141094,0.0,0.0,86,2013-03-25,Very Positive
359550,16,3,2016-01-05,False,290.0,2408929,19821956,20.0,0.0,86,2015-12-01,Very Positive
1172470,5,0,2022-06-24,False,583.0,11310519,34379622,0.0,0.0,80,2020-11-04,Very Positive
359550,6,0,2016-04-18,False,19.5,10693261,4203476,20.0,0.0,86,2015-12-01,Very Positive
1063730,4,0,2021-10-02,False,20.6,1411304,6101752,40.0,0.0,70,2021-09-28,Mostly Positive
578080,6,0,2017-12-20,False,242.9,4290534,5014550,0.0,0.0,57,2017-12-21,Mixed
391540,22,3,2016-01-02,False,9.4,7962969,7467548,10.0,0.0,96,2015-09-15,Overwhelmingly Positive
219990,9,0,2019-05-28,False,23.2,13723079,13546426,25.0,0.0,93,2016-02-25,Very Positive
